id,user_id,created_by_name,updated_at,created_at,active,type,event_at,event_id
835,817,Nicolas Ray,2023-10-23 23:26:34,2023-10-23 23:11:59,True,card,2023-10-23 23:26:34,48a8e2aa-f2e0-4156-9faf-e83f1c701af6
76,756,Rachael Mason,2023-10-23 23:11:50,2023-10-23 23:09:08,False,card,2023-10-23 23:11:50,48b6e116-e784-424f-8f7c-6be3d8e289c4
2276,143,Denise Gill,2023-10-23 23:22:19,2023-10-23 23:16:59,False,card,2023-10-23 23:22:19,48c73ebd-05c1-4325-a545-d7391c174c16
5674,890,Christopher Ramos,2023-10-23 23:29:18,2023-10-23 23:29:18,True,card,2023-10-23 23:29:18,48c950f2-c1c8-4a27-a863-823e4e048981
2298,790,Jonathan Johnson,2023-10-23 23:20:58,2023-10-23 23:17:04,True,card,2023-10-23 23:20:58,48cfc296-7fab-4bdd-9c4e-3fb0d7d175a2
644,650,David Adams,2023-10-23 23:22:31,2023-10-23 23:11:10,False,card,2023-10-23 23:22:31,48e4548c-d1c5-4c45-b5f9-b6e6183ff9e5
320,492,Chad Osborne,2023-10-23 23:09:59,2023-10-23 23:09:59,True,card,2023-10-23 23:09:59,48e87006-1cd1-45e9-a290-ff7582cc3f0f
739,472,Timothy Morris,2023-10-23 23:11:33,2023-10-23 23:11:33,False,card,2023-10-23 23:11:33,48eceae4-cfae-4beb-a702-9862ecf083aa
4200,350,Andrea Beltran,2023-10-23 23:23:55,2023-10-23 23:23:55,False,card,2023-10-23 23:23:55,48f62141-b7c0-4daf-9b38-e210cfdbcdf1
3571,851,Robert Smith,2023-10-23 23:21:44,2023-10-23 23:21:44,True,card,2023-10-23 23:21:44,48fbf680-8227-4eba-8b5c-229bc2dcd530
201,19,Amanda Wyatt,2023-10-23 23:12:11,2023-10-23 23:09:36,True,card,2023-10-23 23:12:11,48fec39f-394b-42db-b191-fb467b5bf47d
2207,948,William Thompson,2023-10-23 23:25:55,2023-10-23 23:16:47,True,card,2023-10-23 23:25:55,4900ccae-a430-44ec-8b6a-e236dbf2f730
588,141,Matthew Miller,2023-10-23 23:11:46,2023-10-23 23:10:59,False,card,2023-10-23 23:11:46,490eb2b3-6671-4393-8f22-138d4054f647
1323,583,Susan Hill,2023-10-23 23:13:36,2023-10-23 23:13:36,True,card,2023-10-23 23:13:36,491eefdc-85ec-4cc3-b6b7-01a3db9a4c1c
1031,147,Elizabeth Walton,2023-10-23 23:12:38,2023-10-23 23:12:38,True,card,2023-10-23 23:12:38,4922407a-d8f9-4bb9-a7f2-3306c84a3e0d
84,184,Joseph Weeks,2023-10-23 23:09:14,2023-10-23 23:09:10,True,card,2023-10-23 23:09:14,492a2131-258e-4470-81e7-a04ce6c713f5
4395,819,Kimberly Ramos,2023-10-23 23:29:52,2023-10-23 23:24:35,True,card,2023-10-23 23:29:52,493769b0-7bf5-4bbe-8c42-0c971da47470
1546,150,David Ho,2023-10-23 23:25:53,2023-10-23 23:14:24,False,card,2023-10-23 23:25:53,494ab5d0-66d1-4a66-be4b-92d6531d8477
5425,617,Brian Murphy,2023-10-23 23:28:21,2023-10-23 23:28:21,True,card,2023-10-23 23:28:21,494c29ae-b37c-4bb1-8384-4492eb883280
3610,566,Tanya Jenkins,2023-10-23 23:21:54,2023-10-23 23:21:54,False,card,2023-10-23 23:21:54,4953d496-851e-43d4-9dde-75fd082e1f45
1562,505,Donald Cabrera,2023-10-23 23:14:27,2023-10-23 23:14:27,True,card,2023-10-23 23:14:27,495b1bd3-ae27-4a41-bafa-14bf86cebf3e
1890,183,Kristina Archer,2023-10-23 23:26:55,2023-10-23 23:15:35,False,card,2023-10-23 23:26:55,497f359b-6ace-4281-ab4f-c5e0a6efda90
1962,736,Anthony Peterson,2023-10-23 23:18:51,2023-10-23 23:15:49,False,card,2023-10-23 23:18:51,4999dd58-d2fd-4142-ba80-d0fcdab01a6a
2767,54,Jennifer Hughes,2023-10-23 23:18:49,2023-10-23 23:18:49,True,card,2023-10-23 23:18:49,499d7e95-2b82-4bea-b763-904d43b9b841
4381,84,Jessica Perez,2023-10-23 23:24:32,2023-10-23 23:24:32,False,card,2023-10-23 23:24:32,49a3d773-98c9-470b-9433-4c36de4c8606
3714,448,Richard Coleman,2023-10-23 23:22:13,2023-10-23 23:22:13,True,card,2023-10-23 23:22:13,49b5bd8d-269b-4395-b7fe-2623e1440a86
1221,309,Kimberly Rowe,2023-10-23 23:19:08,2023-10-23 23:13:15,True,card,2023-10-23 23:19:08,49d2b0cd-39d9-4601-a7f5-34be88f212c2
3401,249,Victoria Chan,2023-10-23 23:23:40,2023-10-23 23:21:07,True,card,2023-10-23 23:23:40,49d3c608-419b-4c80-90c2-201a365b4237
3153,109,Kathryn Rivers,2023-10-23 23:25:59,2023-10-23 23:20:12,True,card,2023-10-23 23:25:59,49d508b0-a68d-4405-b3b7-0599050b7884
3520,558,Chelsey Bender,2023-10-23 23:22:07,2023-10-23 23:21:36,False,card,2023-10-23 23:22:07,49e69c6a-6324-4480-9df5-0de3b099cb8a
1183,310,Christopher Saunders,2023-10-23 23:14:28,2023-10-23 23:13:07,True,card,2023-10-23 23:14:28,4a057cc5-cb5e-4c8f-8417-140244698a25
3036,2,Gary Robbins,2023-10-23 23:29:54,2023-10-23 23:19:47,False,card,2023-10-23 23:29:54,4a0f0a55-861a-4e7c-91ab-16940e0a4eb4
1745,239,Susan King,2023-10-23 23:15:07,2023-10-23 23:15:07,False,card,2023-10-23 23:15:07,4a16eedb-9612-40a3-91b0-825699713578
425,384,Joseph Kennedy,2023-10-23 23:10:56,2023-10-23 23:10:23,True,card,2023-10-23 23:10:56,4a17712c-3d72-4430-86ef-12534035d52d
5668,20,Annette Chavez,2023-10-23 23:29:16,2023-10-23 23:29:16,True,card,2023-10-23 23:29:16,4a18c638-6a54-4753-bbe8-7e4326ca877b
2619,984,Jay Obrien,2023-10-23 23:18:15,2023-10-23 23:18:15,False,card,2023-10-23 23:18:15,4a3d5bc8-1580-49fc-8f15-5989fb600c07
1442,993,Laura Arias,2023-10-23 23:14:01,2023-10-23 23:14:01,True,card,2023-10-23 23:14:01,4a42f7f8-545e-4dd0-962d-68319f6d883b
557,814,Jesse Taylor,2023-10-23 23:12:53,2023-10-23 23:10:52,True,card,2023-10-23 23:12:53,4a44ba0c-3275-4c47-8952-95bcafe801c2
1376,21,Teresa Prince,2023-10-23 23:13:47,2023-10-23 23:13:47,True,card,2023-10-23 23:13:47,4a4678b1-772d-4fe7-9e0e-1bc322ee7cfa
346,510,Jose Campbell,2023-10-23 23:12:08,2023-10-23 23:10:05,True,card,2023-10-23 23:12:08,4a63fa95-23f5-42cd-9882-928126fc0e56
2735,255,Kathryn Rodriguez,2023-10-23 23:18:41,2023-10-23 23:18:41,False,card,2023-10-23 23:18:41,4a73638e-3eaa-41a5-99b9-4282cfbc4364
1467,325,Edward Hurst,2023-10-23 23:26:53,2023-10-23 23:14:07,False,card,2023-10-23 23:26:53,4a92f53a-e092-4d16-9e94-89ee160d8bb1
767,913,Christopher Rivera,2023-10-23 23:11:40,2023-10-23 23:11:40,False,card,2023-10-23 23:11:40,4aac6a53-036e-42d4-bffb-5c5adebf5b80
4938,384,Molly Hancock,2023-10-23 23:26:25,2023-10-23 23:26:25,True,card,2023-10-23 23:26:25,4ac22819-a2f4-4971-ade6-a709e063552d
821,919,Diane Maldonado,2023-10-23 23:25:33,2023-10-23 23:11:54,True,card,2023-10-23 23:25:33,4ad2b88b-77db-401a-afb1-9262b97979b7
4160,50,Nicholas Richard,2023-10-23 23:24:42,2023-10-23 23:23:48,False,card,2023-10-23 23:24:42,4ad49825-22da-4ec3-9142-313fa4a35225
558,603,Timothy Hoffman,2023-10-23 23:25:50,2023-10-23 23:10:54,False,card,2023-10-23 23:25:50,4ad6c682-fc4a-4782-85d9-cbf422fe2c96
2407,24,Renee Ramirez,2023-10-23 23:17:28,2023-10-23 23:17:28,False,card,2023-10-23 23:17:28,4afd0163-61d0-4ec3-aa74-4f0e106550ea
2412,911,Amanda Gonzalez,2023-10-23 23:29:14,2023-10-23 23:17:30,False,card,2023-10-23 23:29:14,4b14bef3-103c-493d-a98b-5e7197f35f26
2196,620,Malik Hodges,2023-10-23 23:16:44,2023-10-23 23:16:44,True,card,2023-10-23 23:16:44,4b1a5a6d-c31f-402f-8e93-b2913a03d1fa
142,601,Jennifer Baker,2023-10-23 23:09:22,2023-10-23 23:09:22,True,card,2023-10-23 23:09:22,4b24da2a-a9e5-4a5f-b997-f764507cae10
1425,823,Robert Rodriguez,2023-10-23 23:16:05,2023-10-23 23:13:58,False,card,2023-10-23 23:16:05,4b267684-c4fb-4a97-a091-5880ab7f9d0f
2044,664,William Fuller,2023-10-23 23:22:32,2023-10-23 23:16:08,True,card,2023-10-23 23:22:32,4b28dedf-8144-4360-9847-ff9dd28ded0b
161,726,Joshua Pena,2023-10-23 23:18:27,2023-10-23 23:09:26,True,card,2023-10-23 23:18:27,4b36caf0-f4a2-4293-b7aa-f6646cff898c
1601,554,David Ortega,2023-10-23 23:28:45,2023-10-23 23:14:36,False,card,2023-10-23 23:28:45,4b4ab0c5-d81d-46de-98b8-d6dd3bd60fa9
2766,506,Anna Patton,2023-10-23 23:18:49,2023-10-23 23:18:49,False,card,2023-10-23 23:18:49,4b4db35e-d739-4198-b37b-dce4fe4a0c32
207,327,Karen Cooper,2023-10-23 23:23:59,2023-10-23 23:09:37,True,card,2023-10-23 23:23:59,4b4e9652-b51c-4ce7-be34-4cea03d1674d
296,144,Vanessa Horn,2023-10-23 23:10:00,2023-10-23 23:09:54,True,card,2023-10-23 23:10:00,4b5c9621-1cb1-44ae-80ee-41c637b7cc9d
2128,284,Lisa Green,2023-10-23 23:16:29,2023-10-23 23:16:29,False,card,2023-10-23 23:16:29,4b6290e6-eee9-43b9-aae8-d5fe12b8d068
4894,295,Michael Lee,2023-10-23 23:26:15,2023-10-23 23:26:15,False,card,2023-10-23 23:26:15,4b6441fd-4943-4ef0-9fd7-8305398c6e90
2230,52,Dylan Brown,2023-10-23 23:16:50,2023-10-23 23:16:50,True,card,2023-10-23 23:16:50,4b65d440-eb0c-430d-aabe-226c46b3b727
883,659,Tiffany Russell,2023-10-23 23:12:19,2023-10-23 23:12:06,False,card,2023-10-23 23:12:19,4b68e38b-d73a-476c-9db3-44b33a6b615c
2405,332,Jennifer Thompson,2023-10-23 23:17:28,2023-10-23 23:17:28,False,card,2023-10-23 23:17:28,4b694724-b611-4080-9277-1a4cac213d45
805,86,Tanner Kramer,2023-10-23 23:11:51,2023-10-23 23:11:51,True,card,2023-10-23 23:11:51,4b73506c-e38a-4065-82bf-a14e3c6034b0
1508,806,Tamara Frey,2023-10-23 23:25:37,2023-10-23 23:14:14,False,card,2023-10-23 23:25:37,4b7d372a-692f-4ac3-bc8f-7d3a8911d6df
30,800,Scott Williams,2023-10-23 23:09:32,2023-10-23 23:08:56,False,card,2023-10-23 23:09:32,4b88a94b-1516-4435-9dd9-bb0c219142f7
81,113,Tammy Webb,2023-10-23 23:09:16,2023-10-23 23:09:10,True,card,2023-10-23 23:09:16,4b8adda5-5c43-4dd0-90d3-fc4eed59c7b4
4291,818,Mr. Gary Stewart,2023-10-23 23:30:15,2023-10-23 23:24:15,False,card,2023-10-23 23:30:15,4b93485e-a8f5-4bb1-9c19-7a0ee63e9ff4
3292,470,Rita Nunez,2023-10-23 23:23:01,2023-10-23 23:20:43,True,card,2023-10-23 23:23:01,4b952022-6e09-404f-a1cd-53a989f39ef2
1584,52,Katrina Robinson,2023-10-23 23:24:48,2023-10-23 23:14:30,True,card,2023-10-23 23:24:48,4baaf41d-1254-45dc-8da7-a05c93d978a4
50,644,Michelle Montoya,2023-10-23 23:09:01,2023-10-23 23:09:01,True,card,2023-10-23 23:09:01,4bb8d449-2b3b-47d8-80cf-390503b66e12
3342,893,Katherine Weber,2023-10-23 23:20:53,2023-10-23 23:20:53,False,card,2023-10-23 23:20:53,4bc06c1a-9457-4e27-8131-113ea73b4bb0
534,147,Vanessa Parks,2023-10-23 23:20:40,2023-10-23 23:10:47,True,card,2023-10-23 23:20:40,4be27ed6-ad40-496a-9080-d9667d321e52
1595,523,Samantha Case,2023-10-23 23:16:43,2023-10-23 23:14:34,True,card,2023-10-23 23:16:43,4be46f6d-d642-42e6-9aeb-52a107c99d23
2123,24,Daniel Schwartz,2023-10-23 23:21:39,2023-10-23 23:16:27,True,card,2023-10-23 23:21:39,4be4e59b-428b-44b4-8f18-a8c219ca8b24
79,829,Charles Brown,2023-10-23 23:19:29,2023-10-23 23:09:10,False,card,2023-10-23 23:19:29,4be64654-0870-4e42-919f-fe4917eb5549
756,472,Jennifer Alexander,2023-10-23 23:17:22,2023-10-23 23:11:39,True,card,2023-10-23 23:17:22,4bea2df7-f630-4dd5-8732-4d96ba430f1e
3488,583,Mary Walton,2023-10-23 23:26:06,2023-10-23 23:21:27,False,card,2023-10-23 23:26:06,4bf87b81-c0dd-485a-813a-179d883fd031
2397,810,Linda Davis,2023-10-23 23:17:42,2023-10-23 23:17:27,False,card,2023-10-23 23:17:42,4c2b4403-2e07-44ca-84d9-69d31cbf58ee
2318,944,Shannon Davis,2023-10-23 23:17:09,2023-10-23 23:17:09,False,card,2023-10-23 23:17:09,4c2ed08d-132c-4fdf-ab1c-4d2ad54c2f62
85,293,Cindy Davis,2023-10-23 23:09:12,2023-10-23 23:09:12,True,card,2023-10-23 23:09:12,4c3b070c-8025-4b7b-94a9-4cb4fb92d312
4181,59,Kristine Alexander,2023-10-23 23:23:50,2023-10-23 23:23:50,False,card,2023-10-23 23:23:50,4c5032bb-99ac-4f9a-9537-29ba322fd0c8
4464,42,Joseph Sanchez,2023-10-23 23:29:26,2023-10-23 23:24:50,True,card,2023-10-23 23:29:26,4c546501-d75c-4e8d-a5b1-579adb3e6f57
154,197,Stephen Miller,2023-10-23 23:16:19,2023-10-23 23:09:24,False,card,2023-10-23 23:16:19,4c56c06c-c0d2-4e33-8761-21f45c8caccd
2550,893,Daniel Romero,2023-10-23 23:22:32,2023-10-23 23:17:59,True,card,2023-10-23 23:22:32,4c5ac434-90ba-42c4-a468-6aa25c3c450f
95,192,Kimberly Turner,2023-10-23 23:09:14,2023-10-23 23:09:14,False,card,2023-10-23 23:09:14,4c6a0566-5e08-45a9-b873-d2634e1e50a0
1449,781,Charles Nolan,2023-10-23 23:14:03,2023-10-23 23:14:03,True,card,2023-10-23 23:14:03,4c6d1e08-94e5-4ded-89fe-66b6d4ad01ea
1648,541,Daniel Mckee,2023-10-23 23:28:25,2023-10-23 23:14:46,True,card,2023-10-23 23:28:25,4c6e967d-a697-4859-a404-b246625a7b91
1673,85,Erica Contreras,2023-10-23 23:17:07,2023-10-23 23:14:53,False,card,2023-10-23 23:17:07,4c8390a9-11d1-4170-b199-105eca1e84ba
2169,553,Donna Beltran,2023-10-23 23:16:50,2023-10-23 23:16:38,False,card,2023-10-23 23:16:50,4c8a82c3-4151-4048-acfa-b21ef2df0588
80,808,Luis West,2023-10-23 23:11:25,2023-10-23 23:09:10,False,card,2023-10-23 23:11:25,4c8ad3a8-3bb6-4749-bb94-74518165be59
4799,447,William Mendoza,2023-10-23 23:25:56,2023-10-23 23:25:56,True,card,2023-10-23 23:25:56,4ca3a28b-643a-483e-9a12-23463b29b470
2451,507,Dwayne Hale,2023-10-23 23:27:01,2023-10-23 23:17:38,True,card,2023-10-23 23:27:01,4ca72b43-a74a-4de0-adf2-c0a759d2be7b
901,241,Shirley Cruz,2023-10-23 23:12:11,2023-10-23 23:12:11,False,card,2023-10-23 23:12:11,4cab830f-1706-427f-8d50-9fe77b5c6de7
3180,957,Christopher Wallace,2023-10-23 23:20:17,2023-10-23 23:20:17,False,card,2023-10-23 23:20:17,4cb6151a-d0d3-45f0-8771-c631f9946cdc
79,829,Charles Brown,2023-10-23 23:09:10,2023-10-23 23:09:10,True,card,2023-10-23 23:09:10,4cc2f8ca-212d-4a99-bc8c-65db5dac80e2
1954,564,Andrea Morgan,2023-10-23 23:25:58,2023-10-23 23:15:48,False,card,2023-10-23 23:25:58,4cc99f9c-7320-40dc-8397-2fccb8339e5e
261,826,Michelle Miller,2023-10-23 23:20:05,2023-10-23 23:09:48,False,card,2023-10-23 23:20:05,4cd5b89c-73ad-467e-bc58-426e96d11a70
5359,284,Ian Morris,2023-10-23 23:28:03,2023-10-23 23:28:03,True,card,2023-10-23 23:28:03,4cde0e99-194e-4390-9e83-425e9e948d4b
629,185,Bradley Little,2023-10-23 23:11:08,2023-10-23 23:11:08,True,card,2023-10-23 23:11:08,4cec5414-fed7-44d6-bb4e-a25f803d5fa6
3295,70,Sandra James,2023-10-23 23:20:43,2023-10-23 23:20:43,True,card,2023-10-23 23:20:43,4cf21e98-082b-4921-8759-34495cf550d9
2468,693,Kevin Ramirez,2023-10-23 23:19:01,2023-10-23 23:17:43,False,card,2023-10-23 23:19:01,4cf8c364-4bd7-418e-95c3-b6c10377570b
1423,761,Mark Vega,2023-10-23 23:16:23,2023-10-23 23:13:58,True,card,2023-10-23 23:16:23,4d096095-1d39-4720-9868-734d6bd62e45
4211,761,David King,2023-10-23 23:27:59,2023-10-23 23:23:57,True,card,2023-10-23 23:27:59,4d147958-ed9b-4ff5-adf3-abb5da81c68e
4888,776,Victoria Smith,2023-10-23 23:26:14,2023-10-23 23:26:14,False,card,2023-10-23 23:26:14,4d1e45de-eaa8-422d-84bf-83869acf5ff2
262,326,Ryan Spencer,2023-10-23 23:10:08,2023-10-23 23:09:48,False,card,2023-10-23 23:10:08,4d4347c3-b416-4d2d-9ce8-354c20b9d85a
59,761,Rachel King,2023-10-23 23:14:27,2023-10-23 23:09:04,True,card,2023-10-23 23:14:27,4d4c193b-1dd8-43f7-b7dd-7ab56dd4f207
1217,114,Michael Ferguson,2023-10-23 23:13:15,2023-10-23 23:13:15,False,card,2023-10-23 23:13:15,4d51d30b-4c4e-4d56-8da0-d38a45df723a
660,99,Lee Foster,2023-10-23 23:22:10,2023-10-23 23:11:15,False,card,2023-10-23 23:22:10,4d5edd20-63a4-4808-88ee-c93d9b3a0c88
1718,527,Laura Munoz,2023-10-23 23:27:57,2023-10-23 23:15:02,False,card,2023-10-23 23:27:57,4d76d057-bc4f-4c6e-9df8-eafff6a9f652
55,617,Beth White,2023-10-23 23:09:56,2023-10-23 23:09:03,False,card,2023-10-23 23:09:56,4d7daed5-95ec-478b-ba25-64d60a278a2a
5548,222,Jasmine Farmer,2023-10-23 23:29:27,2023-10-23 23:28:48,True,card,2023-10-23 23:29:27,4d965a29-7836-47ab-9583-650345edc5c9
795,644,Jennifer Bradford,2023-10-23 23:11:48,2023-10-23 23:11:48,False,card,2023-10-23 23:11:48,4da1a79f-998d-4ad2-bb51-e392a6abd76b
3009,969,Scott Price,2023-10-23 23:19:41,2023-10-23 23:19:41,True,card,2023-10-23 23:19:41,4dad041c-0bb0-46dc-bc90-a1262b69d94f
981,408,Dr. Amanda Mccullough MD,2023-10-23 23:16:55,2023-10-23 23:12:28,False,card,2023-10-23 23:16:55,4db431a6-e60f-4ef8-bb9f-528e06ae5763
399,754,Joyce Pace,2023-10-23 23:25:31,2023-10-23 23:10:17,False,card,2023-10-23 23:25:31,4dc3833b-bab0-4adc-a6b2-2990692d94fb
450,5,Jessica Brown,2023-10-23 23:10:28,2023-10-23 23:10:28,False,card,2023-10-23 23:10:28,4dca7c65-cbb0-4acc-8c1b-47c4fdaa2817
472,79,Crystal Schroeder,2023-10-23 23:10:33,2023-10-23 23:10:33,True,card,2023-10-23 23:10:33,4dcaa5e2-6f7a-43d9-982c-55e94dd32c03
89,435,Mr. Christopher Daniels,2023-10-23 23:10:07,2023-10-23 23:09:12,True,card,2023-10-23 23:10:07,4dd728f8-f830-4cc5-a76b-c7bd444df41a
2350,459,Ellen Robinson,2023-10-23 23:17:16,2023-10-23 23:17:16,False,card,2023-10-23 23:17:16,4ddbefc1-e843-4fe5-b740-9c3ae99ece58
5756,459,Daniel Roberts,2023-10-23 23:29:34,2023-10-23 23:29:34,True,card,2023-10-23 23:29:34,4dde2bd8-055a-4f77-8329-7958cc54a555
310,486,Tara Lopez MD,2023-10-23 23:17:22,2023-10-23 23:09:57,False,card,2023-10-23 23:17:22,4de9949f-6144-45b0-bc12-e39d961f0d6d
4154,561,Lauren Jones,2023-10-23 23:23:46,2023-10-23 23:23:46,True,card,2023-10-23 23:23:46,4e0fa081-6d57-4910-a762-4359077e2518
71,782,John Moreno,2023-10-23 23:27:08,2023-10-23 23:09:08,False,card,2023-10-23 23:27:08,4e0fd16b-904c-49cb-af06-8c494b19aee6
3813,1000,Mark Schwartz,2023-10-23 23:22:33,2023-10-23 23:22:33,False,card,2023-10-23 23:22:33,4e3b2748-be3a-4769-ba83-87c853c0e0bf
78,52,Mitchell Wong,2023-10-23 23:10:51,2023-10-23 23:09:10,False,card,2023-10-23 23:10:51,4e3d5c33-34ec-4f4d-aa74-1321a0c85b11
5576,951,Eric Martinez,2023-10-23 23:28:54,2023-10-23 23:28:54,True,card,2023-10-23 23:28:54,4e46d948-4d53-4b76-b428-ec16d298bcd4
482,941,Chelsea Mcmillan,2023-10-23 23:18:42,2023-10-23 23:10:35,False,card,2023-10-23 23:18:42,4e53e141-9e01-47ab-982c-37ec9f8f4a65
1915,897,Vincent Brown,2023-10-23 23:15:47,2023-10-23 23:15:41,True,card,2023-10-23 23:15:47,4e635416-c821-4bc1-b422-3515fef3d914
4105,69,Kevin Cunningham,2023-10-23 23:23:35,2023-10-23 23:23:35,False,card,2023-10-23 23:23:35,4ea4792f-8b33-4bff-844b-67bf833e060f
2798,212,Marcus Hill,2023-10-23 23:18:54,2023-10-23 23:18:54,True,card,2023-10-23 23:18:54,4eb61a0c-f6db-467e-845b-2657ac912661
2027,930,Stephanie Ellis,2023-10-23 23:16:05,2023-10-23 23:16:05,False,card,2023-10-23 23:16:05,4ebd7dd6-d89c-42e6-9114-de51921cb6d5
945,131,Mariah Green,2023-10-23 23:23:09,2023-10-23 23:12:23,False,card,2023-10-23 23:23:09,4ec6d644-9ba7-4ec2-9fe0-af227dd78efb
558,603,Timothy Hoffman,2023-10-23 23:18:41,2023-10-23 23:10:54,False,card,2023-10-23 23:18:41,4ed8db58-8ae1-4a13-85fe-a1a7e2d8fcb3
1028,409,Mason Porter DDS,2023-10-23 23:26:31,2023-10-23 23:12:37,True,card,2023-10-23 23:26:31,4ee2274b-141d-4685-bade-02a5aacbc4bb
3756,440,Maxwell Clark,2023-10-23 23:22:22,2023-10-23 23:22:22,True,card,2023-10-23 23:22:22,4ee3ffd9-5470-4670-b4cc-f269b298a93f
4020,581,Robin Scott,2023-10-23 23:23:16,2023-10-23 23:23:16,False,card,2023-10-23 23:23:16,4ee8d9ac-1854-432f-b0f2-c6e38f7d84a7
1331,519,Roberta Evans,2023-10-23 23:16:48,2023-10-23 23:13:37,True,card,2023-10-23 23:16:48,4eeaad2b-0bc8-4f70-b192-2ecc9e0cfd65
4864,705,Nathan Johnson,2023-10-23 23:26:08,2023-10-23 23:26:08,False,card,2023-10-23 23:26:08,4f0c19a0-67f7-492f-820a-48bccd8be2cf
577,362,Hannah Gomez,2023-10-23 23:11:35,2023-10-23 23:10:56,False,card,2023-10-23 23:11:35,4f210e43-af93-42ba-bc9d-e1aa9f9ab82a
825,709,Herbert Wong,2023-10-23 23:14:43,2023-10-23 23:11:56,False,card,2023-10-23 23:14:43,4f2a5de6-43f9-43f7-ba80-c6c95bf34444
582,124,Jennifer Garcia,2023-10-23 23:19:20,2023-10-23 23:10:58,True,card,2023-10-23 23:19:20,4f2b9882-04df-417b-8331-4466d652ed63
2440,743,Jill Reynolds,2023-10-23 23:17:37,2023-10-23 23:17:37,True,card,2023-10-23 23:17:37,4f305afd-1913-4539-a195-5236e09a1b0f
1954,564,Andrea Morgan,2023-10-23 23:26:31,2023-10-23 23:15:48,True,card,2023-10-23 23:26:31,4f4350a9-2ebf-46ea-9a8d-377bba733a9d
1981,29,Marvin Dennis,2023-10-23 23:27:26,2023-10-23 23:15:53,True,card,2023-10-23 23:27:26,4f4b4638-95ed-4628-afed-ecb9bf933145
1611,43,Christopher Dyer,2023-10-23 23:25:39,2023-10-23 23:14:38,False,card,2023-10-23 23:25:39,4f5be62b-b625-4976-bd01-ffdd3fd86c13
766,408,Randy Pierce,2023-10-23 23:19:37,2023-10-23 23:11:40,False,card,2023-10-23 23:19:37,4f7972ad-25b2-4826-99e7-d88793ab950b
229,292,David Noble,2023-10-23 23:22:05,2023-10-23 23:09:41,False,card,2023-10-23 23:22:05,4f8e372a-7374-4177-aae5-325280fa305e
743,916,Robert Frye,2023-10-23 23:11:35,2023-10-23 23:11:35,True,card,2023-10-23 23:11:35,4f9aea7f-8cc4-4b46-9599-1a87f21bcbdf
82,15,Steven Maynard,2023-10-23 23:09:10,2023-10-23 23:09:10,True,card,2023-10-23 23:09:10,4fa2c05e-b684-4792-b67a-17726c8422ac
4581,979,Jeremy Gomez,2023-10-23 23:25:12,2023-10-23 23:25:12,False,card,2023-10-23 23:25:12,4fd6dc31-4d70-41bf-88ed-2c555e8e6f55
1487,74,Kyle Davis,2023-10-23 23:20:10,2023-10-23 23:14:12,True,card,2023-10-23 23:20:10,4fd7bbcd-0999-4d10-9894-408da56f4535
2079,745,Troy Rosario,2023-10-23 23:16:24,2023-10-23 23:16:17,False,card,2023-10-23 23:16:24,4fdb4717-72a2-456a-9731-6dbf01814cd4
821,919,Diane Maldonado,2023-10-23 23:12:36,2023-10-23 23:11:54,True,card,2023-10-23 23:12:36,4fe65cfa-88f3-4834-969b-2d1d44161eb3
246,614,John Brewer,2023-10-23 23:13:45,2023-10-23 23:09:44,True,card,2023-10-23 23:13:45,4ff58ca7-cbef-4595-b0f9-f428c3387691
5481,844,Ryan Taylor,2023-10-23 23:28:33,2023-10-23 23:28:33,False,card,2023-10-23 23:28:33,4ffcf72c-8b6b-400a-aac4-c0bea1c3d3a6
2668,151,Lauren Brown,2023-10-23 23:23:11,2023-10-23 23:18:27,False,card,2023-10-23 23:23:11,50251edb-e0ce-4cea-9bab-4fdfb8a7f721
1980,9,Megan Wright,2023-10-23 23:15:53,2023-10-23 23:15:53,False,card,2023-10-23 23:15:53,5025eb18-ccbb-404b-a81e-1b94c33c6709
262,326,Ryan Spencer,2023-10-23 23:22:50,2023-10-23 23:09:48,False,card,2023-10-23 23:22:50,5029fd3a-4b01-44ce-9921-2b19d468ba90
2133,174,Justin Mercer,2023-10-23 23:22:12,2023-10-23 23:16:29,True,card,2023-10-23 23:22:12,502bafec-76b8-4107-b0e0-3608c085af21
1891,576,Sara Pitts,2023-10-23 23:29:51,2023-10-23 23:15:35,False,card,2023-10-23 23:29:51,5033335e-ec4f-4bcf-8b2a-a8143f84a3d6
5468,85,Ashley Sullivan,2023-10-23 23:28:32,2023-10-23 23:28:32,False,card,2023-10-23 23:28:32,50391616-9792-44ca-9425-20ac40b6d78b
568,553,Andrea Moore,2023-10-23 23:26:03,2023-10-23 23:10:55,True,card,2023-10-23 23:26:03,504abaf2-338d-4f83-9544-1e35633d89a0
1341,216,Mackenzie Johnson,2023-10-23 23:18:15,2023-10-23 23:13:40,True,card,2023-10-23 23:18:15,5057a4e6-3abf-4d55-97b7-28ee3867a567
2640,608,Katelyn Alvarez,2023-10-23 23:18:41,2023-10-23 23:18:21,False,card,2023-10-23 23:18:41,5078ab5c-cc5d-44f2-b19a-484c37e98d23
4535,968,Dylan Robinson,2023-10-23 23:28:02,2023-10-23 23:25:04,True,card,2023-10-23 23:28:02,507bd59a-8434-4842-a90b-d714a9b5d4bc
2142,6,Heather Dixon,2023-10-23 23:16:31,2023-10-23 23:16:31,False,card,2023-10-23 23:16:31,5084535f-3dc0-4476-8c79-d26e398f2b40
